Lot No.,Vendor,Item Description,Reserve
6018,2418230203252736,Zicrivrup,"$7,019.49"
6019,2.71015E+15,Dugandi,"$4,222.76"
6020,4869699942744064,Vijjiwlu,"$1,815.17"
6021,6608808212168704,Wupupauh,$483.53
6022,3151743359647744,Iwkutkep,"$8,727.08"
6023,4.55055E+15,Jodlabzad,"$2,229.26"
6024,2309096896200704,Fusawri,$254.00
6025,1627361852260352,Zeropve,"$2,679.41"
6026,7799080690384896,Weukace,"$9,195.24"
6027,7221198400258048,Eloctam,"$2,320.36"
6028,5092519956185088,Lafozjic,"$9,186.16"
6029,8497006534197248,Iffurti,"$8,387.02"
6030,8080661275475968,Vaorula,$717.42
6031,3038527900090368,Rategi,$751.40
6032,5.04375E+15,Uzeruvba,"$4,751.59"
6033,5188337549705216,Goosues,"$9,529.43"
6034,6660340595032064,Neonup,"$3,215.47"
6035,4280333717471232,Puumideg,$386.18
6036,7.20226E+15,Akemajzi,"$5,676.54"
6037,1116761871089664,Onisicit,"$5,955.05"
6038,1527424919535616,Ezuweuwa,"$9,674.65"
6039,2565745594597376,Mirjipmuf,"$4,858.26"
6040,1791067930230784,Kemoraib,"$2,862.65"
6041,8592976777314304,Reavifi,"$8,683.39"
6042,1.11785E+15,Mebtumil,"$2,479.02"
6043,1140400389619712,Geunce,"$7,014.27"
6044,1667930389479424,Wobisece,"$3,172.79"
6045,3654303426281472,Imkevfa,"$2,541.69"
6046,4111018456252416,Bucodo,"$1,800.22"
6047,3.51395E+15,Soatiuwi,"$8,343.11"
6048,751902113398784,Seriwde,"$8,812.13"
6049,3.97856E+15,Wenepegu,"$7,367.90"
6050,8.94194E+15,Pusucluc,"$8,682.79"
6051,2551539593904128,Jugsibfo,"$4,760.57"
6052,6503749828739072,Lavkarde,"$9,679.14"
6053,8414272046497792,Lanuvhu,"$1,844.24"
6054,4828456011431936,Tamape,"$3,033.60"
6055,782270262673408,Akhukvi,"$9,778.17"
6056,1588108220956672,Gujovlib,"$2,067.76"
6057,4882220084887552,Pugesem,"$7,431.30"
6058,1387713823506432,Juniig,"$1,171.49"
6059,5928685722927104,Godadeb,"$5,906.41"
6060,2818080954646528,Gakaza,"$5,118.19"
6061,4021907926024192,Kijavuv,"$8,555.89"
6062,3.01297E+15,Itmelo,"$2,369.72"
6063,6017482296918016,Apiluckub,"$7,064.49"
6064,3.08911E+15,Uzujapwob,"$5,996.99"
6065,867135316295680,Gotsoaj,"$3,011.38"
6066,4843964781821952,Makudgir,"$1,494.20"
6067,7373055596691456,Tefliwan,"$6,316.86"
6068,6601126942081024,Cipitake,$586.32
6069,1568762031505408,Titfaco,"$4,220.34"
6070,407620812800000,Zivoppe,"$1,773.15"
6071,6.31321E+15,Wurolta,"$6,302.11"
6072,5249131077435392,Abaitol,$577.71
6073,243353920733184,Irozeasi,"$7,705.60"
6074,433641974923264,Newgokbo,"$4,186.67"
6075,7911544903958528,Cinhovmu,"$8,385.04"
6076,3065598110072832,Hulamiz,"$4,288.67"
6077,1.08212E+15,Kozhifvaf,"$3,278.92"
6078,2687530453434368,Iwbunva,"$2,298.51"
6079,6385270429581312,Nuavegi,"$5,539.66"
6080,131131999518720,Vadasnij,"$2,729.05"
6081,7856271877210112,Femuga,"$2,913.62"
6082,1118556219506688,Fauluhow,"$1,135.87"
6083,4549538052308992,Fibuhsu,"$4,469.77"
6084,6795671493410816,Deececik,"$7,889.50"
6085,1264033764212736,Peajwa,$815.48
6086,8836300530515968,Nesubur,"$7,642.82"
6087,7570120375271424,Hopziete,"$2,494.51"
6088,629596703686656,Potoli,"$2,178.65"
6089,3.32699E+15,Ekedapabu,"$6,977.85"
6090,6.50754E+15,Eftosi,"$6,905.17"
6091,5514810615660544,Azehukev,"$5,883.71"
6092,1306490105233408,Oruipwa,"$3,977.91"
6093,2797277141794816,Jogjogsa,"$9,427.67"
6094,8.94618E+15,Fustumim,"$7,855.75"
6095,888615833960448,Cahero,"$5,557.83"
6096,3339140760338432,Uzvohki,"$7,567.08"
6097,1523815727235072,Geglabwep,"$5,426.24"
6098,6266125597802496,Jaihola,"$8,927.30"
6099,85973924839424,Gumedte,"$4,644.87"
6100,732756189380608,Tuphowe,"$1,689.17"
6101,2345121303494656,Uzitihag,"$6,044.99"
6102,3475417289719808,Tifescor,"$7,054.62"
6103,303792436281344,Goboceb,"$7,238.09"
6104,7292224140214272,Zomero,$697.74
6105,1252216270749696,Coajajeb,"$4,165.36"
6106,5551590584877056,Ebuileziw,"$9,179.56"
6107,1.94743E+15,Unekujip,"$6,701.43"
6108,3423264070172672,Pumifvu,"$3,979.52"
6109,4.34229E+15,Lineec,$31.40
6110,8.72328E+15,Akasehu,"$1,677.75"
6111,8218381515751424,Kojutjis,"$5,660.09"
6112,7017856055115776,Esolobeb,"$5,625.12"
6113,8656757148614656,Tomreboj,"$7,507.77"
6114,5153425966759936,Ohajro,"$2,441.89"
6115,5912515217195008,Mowuwa,"$8,094.79"
6116,6415736683626496,Cuusuot,"$2,883.25"
6117,3344124163915776,Fepifoja,"$6,056.38"
6118,2340430979006464,Pamabgi,"$9,607.11"
6119,5090549384085504,Hulhooh,"$2,682.87"
6120,2.58927E+15,Devrusah,"$2,004.66"
6121,8092925256794112,Sitvettos,"$5,839.53"
6122,6135196023783424,Duacup,"$6,871.52"
6123,3946942476320768,Juhjoewo,"$8,427.14"
6124,4258226444959744,Ebuzobwu,"$2,114.93"
6125,6.28602E+15,Sukcatose,"$1,941.71"
6126,2401137504288768,Wakekilo,"$2,081.91"
6127,7414860304351232,Nomzitji,"$3,560.74"
6128,6614529418985472,Fipufe,"$4,314.36"
6129,7666389712109568,Mebgutuz,"$9,972.00"
6130,8533425313021952,Jilifpes,"$7,835.84"
6131,7.02639E+15,Jabbupapa,"$7,560.21"
6132,8708192355745792,Irisihki,"$4,356.86"
6133,7757038065025024,Amaranej,$957.93
6134,8555221793898496,Wifgide,"$6,091.04"
6135,1037260063506432,Toksaova,$59.57
6136,6553888949796864,Bipzentel,"$4,004.48"
6137,7385923541008384,Pacalad,"$2,533.32"
6138,3151662516535296,Hokubo,"$6,159.73"
6139,1772149526233088,Loheot,"$9,552.27"
6140,578398365679616,Hozsosut,"$1,966.36"
6141,943529052340224,Ahorekfiv,"$3,203.49"
6142,1288705102839808,Sofwogon,$88.82
6143,6686745036849152,Wohbowhi,"$4,151.89"
6144,2564498477023232,Rusaze,$327.17
6145,2514834237161472,Tugmofok,"$2,345.85"
6146,3183610884521984,Melaaku,"$6,254.98"
6147,4271313921245184,Imwoah,"$8,097.09"
6148,7548625269817344,Vimunkej,"$5,229.80"
6149,5619289547603968,Awzeren,"$8,988.26"
6150,7.64026E+15,Tuhjora,"$1,401.91"
6151,127966721867776,Nuslozug,"$3,021.80"
6152,3541154867970048,Eftomlov,"$3,205.34"
6153,8945794958753792,Jupurono,"$2,361.11"
6154,6269038887960576,Ozejuna,"$8,638.43"
6155,3497871512961024,Sovidva,"$2,175.34"
6156,3.52701E+15,Jifporeg,"$6,652.25"
6157,5399555558342656,Zesdifmu,"$4,118.12"
6158,8154013010755584,Afawovtek,"$6,564.53"
6159,3631384906170368,Unisivca,"$5,043.85"
6160,1120451986194432,Pealeru,"$8,430.56"
6161,1025178328891392,Ficwowpi,"$3,950.51"
6162,4828632010719232,Dimmehmuf,"$6,463.90"
6163,8936028588998656,Jikomgi,$394.27
6164,5596945397579776,Renmuca,"$9,760.37"
6165,7785270139158528,Jevvegpa,"$4,354.63"
6166,538636936282112,Caludusu,"$8,071.25"
6167,8.1723E+15,Bocredsab,"$8,144.09"
6168,7432050554437632,Doekues,"$3,565.00"
6169,8997592568430592,Micicpuk,"$3,867.52"
6170,4603835955806208,Benihok,"$2,600.38"
6171,6567420009381888,Ulvevub,"$2,740.24"
6172,2.57671E+15,Ruvupga,"$4,181.53"
6173,8270798915633152,Hekcukne,"$5,422.99"
6174,1116875201183744,Pinamju,"$4,679.30"
6175,1171759512420352,Vofnenwiz,$617.42
6176,5171526515032064,Webnahbuz,"$4,541.88"
6177,159058703155200,Cusonbam,"$4,069.45"
6178,7.79225E+15,Jegtogoj,"$8,894.40"
6179,4507784605335552,Javbillu,"$4,215.69"
6180,6953735005667328,Ibateuce,"$2,674.12"
6181,1217860519067648,Doewopid,"$2,671.82"
6182,5.98529E+15,Niriciv,"$3,414.43"
6183,2.24103E+15,Ukkukvu,"$3,982.69"
6184,3944874753654784,Kifephas,"$3,555.78"
6185,1931304845180928,Ideukamag,"$6,879.58"
6186,4603285637955584,Izebedino,$716.44
6187,3087454926012416,Subowe,"$4,008.63"
6188,8229401439240192,Nalamhin,"$3,155.81"
6189,4770478166114304,Loduli,"$8,157.32"
6190,1.00354E+15,Debzojo,"$3,575.11"
6191,6365116511551488,Jubefrip,"$4,582.67"
6192,3992688309305344,Viuwfu,"$9,197.25"
6193,5.30068E+15,Vujewod,"$4,076.55"
6194,4886607758884864,Rudpasmef,"$6,364.77"
6195,5745004593020928,Umimihi,"$7,576.98"
6196,2458111981912064,Cuazre,"$9,872.43"
6197,2.23337E+15,Puggooja,"$4,284.01"
6198,6199412539785216,Ibadajlub,"$5,649.78"
6199,5.94553E+15,Zadzulume,"$9,082.64"
6200,7593349343084544,Epevju,"$7,242.22"
6201,3468555125260288,Feraow,"$2,370.23"
6202,5469475163865088,Teftugen,"$6,287.64"
6203,6984058542227456,Elafazla,"$9,901.44"
6204,7.47537E+15,Zotukkif,"$9,161.43"
6205,5326375896481792,Jibvebuje,"$2,601.77"
6206,2170854202933248,Bizavala,"$8,913.23"
6207,359299452764160,Apakafe,"$1,291.82"
6208,6303049582641152,Epakamtu,$522.10
6209,2793067348230144,Ogucwo,"$2,564.72"
6210,3343104276955136,Ganotdo,"$5,148.95"
6211,3314310061228032,Husuta,"$5,737.56"
6212,1463483791048704,Tigajgas,"$3,674.45"
6213,8153878920953856,Baodja,"$8,458.48"
6214,1345495557472256,Sosotuwo,"$7,927.94"
6215,6889343134203904,Labgiwke,$585.50
6216,1173456901111808,Tooclo,"$9,235.83"
6217,6024396250546176,Pazomif,"$8,211.29"
6218,6850467715874816,Ucagoric,"$1,724.57"
6219,3623603234930688,Dauzic,"$9,888.64"
6220,5417016202625024,Sevuhte,"$5,742.40"
6221,8.61659E+15,Teggizoji,"$2,427.06"
6222,9.00153E+15,Fubzuhgod,"$6,535.28"
6223,2774212643127296,Vehesaji,"$5,574.13"
6224,2086570647617536,Vomgagoz,"$8,729.99"
6225,1624952272846848,Wipadub,"$2,358.32"
6226,579163358494720,Jagiczef,"$4,229.80"
6227,3132365735985152,Efgajul,"$7,387.22"
6228,2608398575075328,Wonwavi,"$9,718.96"
6229,8.28475E+15,Ladamar,"$8,303.10"
6230,2.17576E+15,Saamoot,"$3,275.49"
6231,2.39819E+15,Fungaaso,"$7,832.79"
6232,7263227847114752,Matahemew,$401.46
6233,4318372537827328,Rohtidiz,"$9,503.97"
6234,5556848476291072,Lowbaziv,"$7,238.39"
6235,631166661033984,Avgime,"$9,958.91"
6236,7987237312528384,Nijtaavu,"$3,643.09"
6237,8.87175E+15,Cojezmi,"$4,502.85"
6238,6633574992183296,Juhjifoc,$701.23
6239,440485629919232,Vegcuvtij,"$3,879.55"
6240,5438882273296384,Ottucu,"$9,841.88"
6241,4043342413299712,Iwazarfu,"$6,907.97"
6242,3429741736493056,Wottinal,"$2,876.80"
6243,1184372552105984,Jasonir,"$8,492.55"
6244,395989919727616,Gufusis,"$4,415.39"
6245,1.66088E+15,Zipadbu,"$8,374.62"
6246,7062674898681856,Ihusios,"$4,934.69"
6247,5.49712E+15,Tabatomo,"$9,514.88"
6248,733571446734848,Nadimbe,"$4,702.05"
6249,5821992682913792,Tuzceipu,"$1,171.17"
6250,7008210657476608,Leitusab,"$1,397.68"
6251,4421052945924096,Muclokar,"$4,118.66"
6252,4289437343154176,Jevruoba,"$7,179.91"
6253,5639794981863424,Urlawid,"$9,320.15"
6254,3555281562763264,Wiuser,"$3,304.49"
6255,2858730762797056,Jocossa,"$4,950.95"
6256,2607105034944512,Esipulgev,"$7,246.83"
6257,8491783342260224,Cefjatgof,"$7,549.06"
6258,6716370192433152,Vigiblaw,$855.80
6259,4.46288E+15,Rottuta,"$2,284.90"
6260,6833310630150144,Neshako,$729.09
6261,7.03665E+15,Muruksuk,$434.89
6262,8657205968502784,Ilrofic,"$1,159.11"
6263,3610984298053632,Havties,"$3,687.32"
6264,1629187859283968,Foiteja,"$8,343.17"
6265,4617381177458688,Nazrike,$841.97
6266,5.64084E+15,Punuzcek,"$8,116.06"
6267,2767081929965568,Cofpira,"$4,259.84"
6268,6237892061954048,Bilofac,"$4,793.74"
6269,5925405984817152,Buhbubot,$760.19
6270,5026516054310912,Rewzojpe,"$7,123.35"
6271,3969341743693824,Rioguse,"$9,294.99"
6272,8504773395349504,Kujawag,"$3,730.66"
6273,6880963869016064,Ocukhe,"$4,708.70"
6274,172600521129984,Nuhotel,"$9,815.15"
6275,7.83039E+15,Cewohdo,"$2,761.54"
6276,6114284817874944,Dacfara,"$9,147.96"
6277,3180723072663552,Rurzohu,"$7,640.39"
6278,1.9809E+15,Wijeritoz,"$5,685.23"
6279,2414451005325312,Tulzedek,"$7,506.44"
6280,6051494266667008,Zadaivu,"$7,899.94"
6281,550414195884032,Favubbun,"$5,348.32"
6282,4.09013E+15,Lupobfi,"$4,454.85"
6283,3705096282046464,Ananohe,"$8,149.20"
6284,7699374725398528,Apobelij,"$2,451.59"
6285,8928304566370304,Weorse,"$4,192.16"
6286,5.92388E+15,Hetazpuk,"$7,534.74"
6287,4411183341764608,Hobafeba,"$9,185.94"
6288,8.04678E+15,Raviev,"$2,845.43"
6289,4431590402818048,Zokizzu,"$7,412.83"
6290,3531555116941312,Fulepbu,"$6,896.82"
6291,7992082268422144,Kadabuw,"$7,018.40"
6292,415566202404864,Wafuri,$415.26
6293,6423294888640512,Borubor,"$6,668.68"
6294,1529353204662272,Igjosfi,"$4,888.66"
6295,3133502690164736,Jeopucit,"$8,278.06"
6296,7685939373539328,Wihbour,"$6,867.49"
6297,18309246353408,Dujludvo,"$5,892.74"
6298,6924991513755648,Fokfamot,"$3,792.53"
6299,7947729443487744,Zabfovnub,$90.49
6300,1003117686554624,Zutdugok,"$3,422.15"
6301,7510958924627968,Alsektad,"$6,605.58"
6302,6765420849659904,Neliej,"$4,154.90"
6303,1432454783041536,Lecupzaf,"$9,473.68"
6304,3054342561071104,Uwrezof,"$7,421.39"
6305,7648843759878144,Jijfalnat,"$1,389.54"
6306,8941442938437632,Itpogdi,$504.14
6307,5849437918199808,Umhuvto,"$2,600.20"
6308,1231080262729728,Ikutaco,"$3,251.62"
6309,2218524088991744,Unvizbev,$466.36
6310,4825498544766976,Debigek,"$6,171.49"
6311,2843048088174592,Kuwelkat,"$5,621.88"
6312,2798409163472896,Leszidol,$882.67
6313,6941163762221056,Bipucrer,$752.59
6314,3933937969659904,Ecuemisom,"$2,960.71"
6315,1429451334221824,Gofibhoz,"$9,699.42"
6316,5762460608888832,Kunesa,"$7,250.14"
6317,4913581151748096,Jazeho,"$9,502.17"
6318,432099567861760,Lekohanag,"$4,685.58"
6319,5346154225074176,Irolebta,"$8,932.17"
6320,785086773460992,Wapijig,"$8,536.49"
6321,2381407649267712,Ufuhoptaz,"$1,163.23"
6322,767567366979584,Zigive,"$5,178.80"
6323,1855320921997312,Cuvufrav,"$2,107.73"
6324,480999435665408,Umeurepe,"$2,189.87"
6325,7592789674033152,Ewemipta,"$9,198.69"
6326,7253446289784832,Fegpejas,"$1,211.79"
6327,8846926785019904,Poazapoc,"$4,749.86"
6328,4.47617E+15,Cuepuoj,"$2,333.87"
6329,6781796958076928,Zopaksom,"$3,343.64"
6330,8086554580877312,Zalcumi,"$6,887.06"
6331,1114704502063104,Jekujoifi,"$3,022.06"
6332,5448283262550016,Wonusudo,"$8,580.24"
6333,4571735988895744,Vasumeeza,"$9,803.65"
6334,2110248464678912,Lacasadu,"$1,107.29"
6335,7.92108E+15,Ziujfaf,"$5,509.20"
6336,2787848564506624,Vimiji,$332.06
6337,7386625730412544,Zuciha,$640.07
6338,5597785592168448,Gaabpih,"$5,955.29"
6339,8.08448E+15,Wovfehco,"$1,962.67"
6340,8687945781346304,Senosmuh,"$8,098.18"
6341,5908070404194304,Goknako,"$5,487.77"
6342,6155043831021568,Tezbime,"$1,853.20"
6343,8323931586953216,Fisjulik,"$4,661.90"
6344,8741993039527936,Aliahbi,"$8,090.52"
6345,416331006476288,Mukgizkev,"$4,063.96"
6346,6794190952333312,Janate,"$1,026.15"
6347,1273422954889216,Habgifa,"$4,058.08"
6348,4373893846401024,Olbova,"$5,150.45"
6349,2181350404653056,Cofeem,$895.70
6350,4682333451976704,Niwuibu,"$5,026.12"
6351,7381257245687808,Hodocre,"$3,019.59"
6352,783896866193408,Omugre,"$6,957.56"
6353,4328214952411136,Sevafini,"$5,891.27"
6354,2.30766E+15,Vuzafos,"$4,046.08"
6355,7.08491E+15,Iwucobgi,"$6,639.98"
6356,8774284189106176,Ugagoti,"$1,222.52"
6357,6262644197556224,Kugkakcu,"$6,653.38"
6358,1.36545E+15,Ojilji,"$6,270.78"
6359,5819877549932544,Ejimna,"$1,265.35"
6360,945600935755776,Cidojek,"$1,722.03"
6361,6089123280453632,Muksejgej,"$5,298.94"
6362,7767705532760064,Mikigak,"$6,141.62"
6363,5137814956015616,Reusare,"$2,510.74"
6364,1437672927133696,Bubonmup,"$5,480.92"
6365,5578675592364032,Udbozdid,"$4,841.49"
6366,1063739486896128,Obualipe,"$4,588.29"
6367,4818337945092096,Dusbazo,"$5,642.40"
6368,2.47538E+15,Adipouhe,"$7,986.47"
6369,3398753975271424,Uwfaewa,$10.22
6370,1498504637710336,Jurmemra,"$3,567.65"
6371,6922970985398272,Zuolonaz,"$6,570.52"
6372,4765565879058432,Ewvufbo,"$8,026.96"
6373,2457739424956416,Licook,"$5,893.59"
6374,5926296743837696,Epkowpu,"$8,503.41"
6375,1.98614E+15,Nomducnok,"$6,196.32"
6376,6.01558E+15,Amahakubo,"$2,893.70"
6377,407509716172800,Icoekap,"$3,463.19"
6378,8595291649343488,Ugpikge,"$5,670.37"
6379,7182770036015104,Fafifefi,"$1,280.90"
6380,2151303996243968,Nuperim,"$7,222.80"
6381,6.17087E+15,Evepaeh,"$6,419.34"
6382,4.47732E+15,Ajdabi,"$9,495.62"
6383,3.86268E+15,Openapaf,"$7,451.09"
6384,2955940429037568,Riahifu,$345.13
6385,7204303401910272,Ejnuhsun,"$3,706.58"
6386,6605121140031488,Sizloli,"$6,847.16"
6387,5678791827390464,Heloslor,"$8,121.97"
6388,3655084726550528,Hewedcu,"$8,225.86"
6389,7127331644637184,Onceun,$501.81
6390,1.81011E+15,Karusje,"$9,714.10"
6391,4751814897434624,Ellinet,"$9,892.21"
6392,8487598563524608,Wuzwilvaz,"$9,399.50"
6393,6090881717239808,Pilzifsed,"$5,043.56"
6394,6.37668E+15,Derratbuz,"$8,562.53"
6395,5924752776495104,Ahoajewih,"$2,629.07"
6396,6227998596399104,Medinra,"$1,244.48"
6397,5.94884E+15,Agahitto,"$4,849.50"
6398,336360516878336,Topemu,"$2,571.51"
6399,497717113520128,Paheov,"$5,873.44"
6400,3.33546E+15,Widiruj,"$8,271.45"
6401,2957692222046208,Opunuiko,"$6,654.04"
6402,8265967865954304,Gohudzi,"$2,060.74"
6403,6112690554535936,Fimijec,"$1,402.47"
6404,6058162461343744,Hawuivo,"$9,982.86"
6405,3411336855814144,Mivsitdi,"$3,171.34"
6406,5428387380199424,Onewafo,"$1,694.16"
6407,4305852389392384,Cozizvas,$793.89
6408,1767399716028416,Ivitogos,"$1,882.92"
6409,2137840100048896,Gavsaga,"$6,253.16"
6410,5108252243132416,Punsioc,"$3,863.76"
6411,828804381540352,Zacdepjom,"$8,710.96"
6412,4220135833337856,Dugosu,"$2,955.50"
6413,1524219766636544,Semwudu,"$5,049.73"
6414,3.06281E+15,Guhfugime,"$8,120.30"
6415,6244868246470656,Datdalfut,"$4,338.04"
6416,8064649830334464,Kondecfu,"$5,943.53"
6417,8340827703083008,Opadodve,"$6,781.21"
6418,5045052382380032,Parifjen,"$5,495.92"
6419,3961368761860096,Mudimlef,"$7,731.64"
6420,469459454132224,Ehirogir,"$8,141.51"
6421,740792020762624,Netetban,$755.98
6422,242582481272832,Taspiom,"$6,770.30"
6423,6.75566E+15,Ditumu,"$4,268.37"
6424,1353265633558528,Urpahko,"$4,105.13"
6425,1293071390081024,Toirpiv,"$5,841.03"
6426,1299148154339328,Apeefwat,"$3,269.84"
6427,3484614590988288,Unkobecu,"$9,219.93"
6428,2.88811E+15,Upeagtag,"$4,185.98"
6429,7307595477942272,Fabebzud,$83.97
6430,2317615873654784,Mitoof,"$7,128.14"
6431,8.40604E+15,Fegsupe,"$6,670.97"
6432,4542910789844992,Edafowgev,"$8,040.27"
6433,1766301489954816,Kejfudok,"$4,778.40"
6434,5194945684045824,Jurbora,"$7,703.04"
6435,8.67705E+15,Onvezec,"$1,667.77"
6436,7547692771180544,Cegirit,"$8,461.18"
6437,3662224623140864,Zojilib,"$9,679.10"
6438,8901712102293504,Wofpugup,"$1,937.18"
6439,7009222407487488,Jetoet,"$3,844.85"
6440,7.79277E+15,Koujjak,"$1,894.57"
6441,4605592391909376,Vapolcu,"$6,675.94"
6442,7697983468470272,Cilzuri,"$7,664.73"
6443,3498070719332352,Mibgowje,"$8,009.84"
6444,2016395051139072,Dubofum,"$4,402.02"
6445,7983367869956096,Musuhe,"$9,918.57"
6446,6092611842473984,Uvbose,"$6,596.54"
6447,2674167551885312,Ibamowri,"$8,700.41"
6448,7524700559245312,Diksewge,"$8,517.06"
6449,1588820617199616,Elgesiv,"$9,507.70"
6450,5467329018200064,Runvogle,"$9,994.23"
6451,4.18311E+15,Offisbim,"$1,744.98"
6452,877817545883648,Kivpifu,"$2,871.51"
6453,1081888290635776,Agwagowo,$868.59
6454,3069143777542144,Narpaiti,"$5,169.19"
6455,4785827456483328,Lohkozoc,"$7,811.30"
6456,3309136341106688,Mivwebon,$91.00
6457,2574473362407424,Afojimop,"$5,780.75"
6458,6541329681088512,Odoalahaw,"$1,092.42"
6459,500397217153024,Ukwenac,"$8,416.52"
6460,3679464082898944,Gebofi,"$1,029.47"
6461,8300545697644544,Jurasi,"$5,433.32"
6462,106082141732864,Wugekim,"$7,137.18"
6463,7633178315456512,Ziwlusow,"$6,942.45"
6464,4908057031081984,Zerbedif,"$7,477.08"
6465,3827653989629952,Wejhamaru,"$1,644.36"
6466,8054972482584576,Ewwate,"$5,723.83"
6467,1488216599298048,Gewbowi,"$6,049.67"
6468,2.12304E+15,Lobutnev,"$7,068.28"
6469,1531616042156032,Zibsine,"$5,407.99"
6470,2010147641622528,Kirkava,"$5,940.35"
6471,3.49949E+15,Vojsumej,$207.30
6472,4.57509E+15,Joltamho,"$9,397.62"
6473,2349581067091968,Kentamam,$459.57
6474,4011108117512192,Waijoli,"$3,737.62"
6475,2.42418E+15,Ojadeppo,"$6,482.01"
6476,3052391226146816,Owlowom,"$4,190.97"
6477,5765723678834688,Fenikzu,$385.47
6478,8174910421598208,Pofjumuc,"$7,025.21"
6479,2781958262226944,Agtujo,"$3,793.51"
6480,7021211672379392,Jinmurep,"$1,583.67"
6481,6374441787326464,Dadfobe,"$9,699.29"
6482,8639823753510912,Wejogeh,"$2,010.90"
6483,8151341125861376,Ahrenja,"$3,279.42"
6484,8343386350157824,Faneow,"$8,761.60"
6485,1586124919144448,Irherho,"$3,579.83"
6486,4029608653488128,Molijap,$272.93
6487,532918917136384,Miebaoc,"$6,433.81"
6488,3393820595060736,Iguenfu,$28.48
6489,5030090310156288,Siwimubid,"$7,063.50"
6490,482305955069952,Tignidev,$783.51
6491,2796715149099008,Huawanu,"$4,082.37"
6492,6292016004595712,Guzcornib,"$8,043.86"
6493,7254681239683072,Wujfiwew,"$7,038.11"
6494,3751346677219328,Zojdetvo,"$1,366.16"
6495,7732299011457024,Lokivi,"$4,134.29"
6496,547360451067904,Pumotca,"$1,339.54"
6497,8469700918902784,Reulunug,$465.59
6498,1518543996715008,Fozatgic,$360.25
6499,8091845303205888,Duobpi,"$5,825.67"
6500,7275428144218112,Muvilhod,"$9,143.85"
6501,2158352895311872,Gigpunew,"$8,213.84"
6502,6392569361596416,Coretu,"$4,683.63"
6503,2071905324498944,Zomihike,"$4,894.74"
6504,5488676131831808,Uklunka,"$7,772.40"
6505,8.05915E+15,Puladiv,"$8,418.88"
6506,5952404195377152,Owrapse,"$7,489.83"
6507,2553663629295616,Ejecarza,"$7,766.80"
6508,7512236069224448,Guwureg,"$8,368.30"
6509,8.42521E+15,Kefwucob,"$3,955.44"
6510,8201891854942208,Voptojida,"$6,978.51"
6511,7178541592477696,Abvosuv,"$2,518.94"
6512,3.45128E+15,Gueboju,"$5,449.56"
6513,2077897802121216,Hunujer,"$3,327.86"
6514,8370133655355392,Viddebna,"$2,984.91"
6515,8383526728630272,Esfame,"$7,010.01"
6516,2824659770802176,Gutefbam,"$6,787.16"
6517,1567670897999872,Ozebadput,"$8,085.24"
6518,2920020665434112,Ihjoewi,"$3,098.32"
6519,3484877997473792,Erugoga,"$5,392.37"
6520,8985908208467968,Wokubte,"$6,256.47"
6521,7637458399264768,Vigigah,"$5,140.77"
6522,2482853489147904,Jucwaon,"$3,099.33"
6523,1261015696146432,Bocecfam,"$3,983.52"
6524,6478778064699392,Vapilute,"$5,702.17"
6525,5769596579610624,Teadopu,"$7,285.08"
6526,3541342693097472,Vogecic,"$3,572.38"
6527,4420426549690368,Hoctotbot,"$9,755.32"
6528,4072553161162752,Vuliwvi,"$3,507.74"
6529,6065622590947328,Rephere,"$1,417.61"
6530,5928680115142656,Tadzaos,"$7,827.33"
6531,7048869338677248,Wanizre,"$4,287.15"
6532,8628913100029952,Hinnovfu,$840.47
6533,373879082057728,Demvutu,"$6,580.88"
6534,7954626921889792,Cezufrid,$915.32
6535,5205229964361728,Fugicdi,"$8,135.54"
6536,3.86618E+15,Gotdozef,"$7,703.82"
6537,1188764449767424,Obulila,"$1,767.63"
6538,7782981064196096,Zururbik,"$4,036.44"
6539,2830354058575872,Mebeuk,$441.39
6540,5657500586082304,Neihjuh,"$3,731.48"
6541,513789550133248,Owabpe,"$6,273.06"
6542,5.0143E+15,Zudovuh,"$1,338.52"
6543,3.50383E+15,Virzaav,"$9,647.02"
6544,1728177311318016,Fagevo,"$8,576.73"
6545,3591506078203904,Rukgabi,"$6,211.97"
6546,6263437648723968,Numkasep,"$7,327.59"
6547,1621639806582784,Evfihe,"$3,094.05"
6548,1.79275E+15,Wimcoggot,"$3,025.33"
6549,3.24382E+15,Lupueri,"$6,407.53"
6550,6928893359423488,Vucohotu,"$7,781.71"
6551,214165027291136,Jondasuli,"$6,105.80"
6552,8947083253907456,Alsapjum,"$2,406.81"
6553,1347468597919744,Azhegvun,"$6,495.44"
6554,5715806857986048,Zallohnig,"$6,482.63"
6555,493934874722304,Revizim,"$1,924.48"
6556,8709425393041408,Wogilpu,"$8,931.50"
6557,8227971435331584,Lowjulug,"$4,620.90"
6558,7085667882369024,Neubicu,"$8,858.73"
6559,7216198664060928,Wugijja,"$2,732.77"
6560,5833036232916992,Zallejib,"$2,748.96"
6561,8.89393E+15,Sarafkev,"$4,773.87"
6562,8720179934527488,Wuitupaj,"$2,757.37"
